L	opf	cc	jcc
0.093	0.782904	0.774708	0.774317
0.094	0.78015	0.771972	0.771577
0.095	0.777428	0.769231	0.768837
0.096	0.774696	0.766499	0.766108
0.097	0.771999	0.763793	0.763396
0.098	0.769306	0.761089	0.760697
0.099	0.766576	0.758371	0.757975
0.1	0.763877	0.755672	0.755277
0.101	0.761184	0.752969	0.752577
0.102	0.758527	0.750311	0.749916
0.103	0.755846	0.74764	0.747246
0.104	0.753235	0.744999	0.744605
0.105	0.750572	0.742332	0.741937
0.106	0.74797	0.739717	0.739322
0.107	0.745313	0.73708	0.736684
0.108	0.74269	0.73444	0.734041
0.109	0.740073	0.73184	0.731444
0.11	0.737458	0.729207	0.72881
0.111	0.734857	0.726606	0.726209
0.112	0.732214	0.723943	0.723549
0.113	0.729639	0.721398	0.720996
0.114	0.72707	0.718817	0.718419
0.115	0.724487	0.716228	0.715833
0.116	0.721931	0.713661	0.713262
0.117	0.719367	0.711108	0.71071
0.118	0.716871	0.708614	0.708216
0.119	0.714336	0.70607	0.705674
0.12	0.711776	0.703505	0.703107
0.121	0.70926	0.700989	0.700589
0.122	0.706737	0.698457	0.69806
0.123	0.70423	0.695957	0.695559
0.124	0.701659	0.693398	0.692992
0.125	0.699241	0.690943	0.690544
0.126	0.69674	0.688466	0.688065
