L	opf	cc	jcc
0.639	0.00808506	0.0131359	0.00499637
0.64	0.00800802	0.0130964	0.00492243
0.641	0.00801443	0.0130922	0.00493151
0.642	0.00801807	0.0130629	0.00493091
0.643	0.00797892	0.0130357	0.00490454
0.644	0.00801094	0.0130496	0.00492221
0.645	0.00793822	0.0129949	0.00485857
0.646	0.00796518	0.0129878	0.00489187
0.647	0.00796186	0.0129839	0.00488461
0.648	0.00789545	0.0129364	0.00481848
0.649	0.00792583	0.0129505	0.00484733
0.65	0.00787305	0.0128823	0.0048138
0.651	0.0079215	0.0129224	0.00484846
0.652	0.00789089	0.0128882	0.00482545
0.653	0.00787707	0.0128733	0.00481807
0.654	0.00786464	0.0128421	0.00481394
0.655	0.00784878	0.0128187	0.00479422
0.656	0.00782602	0.01281	0.00477491
0.657	0.00783646	0.0127922	0.0047887
0.658	0.00782402	0.0127691	0.00476908
0.659	0.00784165	0.0127626	0.00478832
0.66	0.00778151	0.0127328	0.00472792
0.661	0.00783531	0.0127571	0.00478686
0.662	0.00779803	0.0127342	0.00475377
0.663	0.00778996	0.0126973	0.00475244
0.664	0.00776454	0.0126678	0.0047341
0.665	0.00778264	0.0126685	0.00475251
0.666	0.00772759	0.0126305	0.00469538
0.667	0.00771594	0.012614	0.00469539
0.668	0.00773103	0.0126105	0.00469522
0.669	0.00767596	0.012554	0.00466964
0.67	0.00770107	0.0125769	0.00468231
0.671	0.00769726	0.0125428	0.00468473
0.672	0.00766568	0.0125244	0.00466572
0.673	0.00764826	0.0124915	0.00464306
0.674	0.00763733	0.0125013	0.00462268
0.675	0.00762064	0.0124604	0.00463141
0.676	0.00760529	0.0124406	0.00461715
0.677	0.00763745	0.012432	0.00463667
0.678	0.00756949	0.0123947	0.00458668
0.679	0.00758551	0.012376	0.00461108
0.68	0.00759375	0.0123808	0.00461945
0.681	0.00756395	0.0123606	0.00458642
0.682	0.0075354	0.0123327	0.00456231
0.683	0.00755945	0.0123141	0.00459841
0.684	0.00754048	0.0122986	0.00457974
0.685	0.00753849	0.0122865	0.00457781
0.686	0.00751897	0.0122448	0.00456124
0.687	0.00752448	0.0122453	0.00458539
0.688	0.00751179	0.0122222	0.00457322
0.689	0.00747395	0.012206	0.00453838
0.69	0.00747518	0.0121844	0.00452226
0.691	0.00746033	0.0121588	0.004532
0.692	0.00743866	0.0121418	0.00451525
0.693	0.00746873	0.0121323	0.00455215
0.694	0.00743401	0.01209	0.00451074
0.695	0.00743592	0.0120875	0.00452198
0.696	0.00738842	0.0120497	0.0044808
0.697	0.00739458	0.0120245	0.00449624
0.698	0.00743351	0.0120431	0.00452219
0.699	0.00737884	0.0120044	0.00448076
0.7	0.00738179	0.0119819	0.00448607
0.701	0.00737162	0.0119562	0.00448192
0.702	0.00735938	0.0119398	0.00448667
0.703	0.00732486	0.0119111	0.00445461
0.704	0.00730646	0.0118804	0.00444918
0.705	0.00735462	0.0118971	0.00448118
0.706	0.00733576	0.0118858	0.00445889
0.707	0.00731862	0.0118487	0.0044673
0.708	0.007296	0.0118211	0.00445341
0.709	0.00728549	0.0117982	0.00443989
0.71	0.00728416	0.011782	0.0044445
0.711	0.00724677	0.0117413	0.00441535
0.712	0.00723585	0.0117345	0.00441684
0.713	0.00725279	0.0117212	0.00441469
0.714	0.0072494	0.0117216	0.00442615
0.715	0.00724324	0.0116791	0.00443207
0.716	0.00718752	0.011636	0.00437946
0.717	0.00722853	0.0116507	0.00442239
0.718	0.00718718	0.011601	0.00439794
0.719	0.00718527	0.0115745	0.00440356
0.72	0.00718675	0.0115703	0.00440869
0.721	0.00717067	0.0115343	0.00440213
0.722	0.00717573	0.0115385	0.00439894
0.723	0.00714213	0.0114857	0.00438225
0.724	0.00712574	0.0114758	0.00436196
0.725	0.00716498	0.0114537	0.00441551
0.726	0.00705729	0.0114065	0.0043252
0.727	0.00710024	0.0114004	0.0043599
0.728	0.0070859	0.0113831	0.00436244
0.729	0.00710095	0.0113614	0.00437697
0.73	0.00703005	0.0112963	0.00431382
0.731	0.00709215	0.0113163	0.00439084
0.732	0.00707246	0.0112954	0.00435895
0.733	0.00707697	0.0113018	0.00437849
0.734	0.00703967	0.0112354	0.00435166
0.735	0.00706049	0.0112161	0.00437938
0.736	0.00703188	0.0112105	0.00435935
0.737	0.00700204	0.0111613	0.00434264
0.738	0.00698581	0.0111442	0.00432672
0.739	0.00700438	0.0111195	0.00435206
0.74	0.00703218	0.011123	0.00438673
0.741	0.00696795	0.0110777	0.00431763
0.742	0.00697945	0.0110544	0.00434553
0.743	0.00697827	0.0110193	0.00435307
0.744	0.00693582	0.0109904	0.00431112
0.745	0.00693249	0.0109928	0.00429898
0.746	0.00688999	0.0109345	0.00428773
0.747	0.00691929	0.0109309	0.00432525
0.748	0.0069406	0.0109054	0.00433947
0.749	0.00687928	0.0108592	0.00430026
0.75	0.00692091	0.0108683	0.00434682
0.751	0.0068784	0.010823	0.00429404
0.752	0.00687076	0.0108069	0.00430813
0.753	0.00688556	0.0107746	0.00432976
0.754	0.00689377	0.0107682	0.00434891
0.755	0.00685284	0.0107153	0.00431394
0.756	0.0068335	0.01069	0.00430371
0.757	0.00688119	0.0107074	0.00434377
0.758	0.00684294	0.0106628	0.00431888
0.759	0.00681635	0.0106328	0.00430107
0.76	0.0068696	0.0106306	0.00435775
0.761	0.00677573	0.0105587	0.00428135
0.762	0.00680049	0.0105587	0.00429925
0.763	0.00681181	0.0105401	0.00431251
0.764	0.0067461	0.0104888	0.00427246
0.765	0.0067938	0.0104853	0.00431223
0.766	0.00681345	0.0104557	0.00434091
0.767	0.00673688	0.0104262	0.00428255
0.768	0.00673777	0.0103856	0.00427914
0.769	0.00674408	0.0103754	0.00428857
0.77	0.00669477	0.0103243	0.00426255
0.771	0.00672366	0.0102993	0.00429349
0.772	0.00668812	0.0102545	0.00427451
0.773	0.00672657	0.0102519	0.00430531
0.774	0.00667974	0.010196	0.00428334
0.775	0.00671316	0.010191	0.0043097
0.776	0.00666176	0.0101372	0.00426777
0.777	0.00668109	0.0101224	0.00429381
0.778	0.00663629	0.0101084	0.00425642
0.779	0.00670406	0.010098	0.00431889
0.78	0.00663729	0.010034	0.00427446
0.781	0.00659527	0.0100085	0.00422857
0.782	0.00672255	0.0100301	0.00436171
0.783	0.00661797	0.00995927	0.00427154
0.784	0.00660115	0.00992135	0.00427611
0.785	0.00664523	0.0098974	0.00431307
0.786	0.00661605	0.00983795	0.00428423
0.787	0.00662827	0.00983451	0.00431699
0.788	0.00657806	0.00977313	0.00428498
0.789	0.00659821	0.00978239	0.00428691
0.79	0.00658117	0.00974303	0.00428642
0.791	0.00658862	0.00973327	0.00428812
0.792	0.0065447	0.00966803	0.00426393
0.793	0.00659823	0.00965399	0.00431885
0.794	0.0065442	0.00961274	0.00427684
0.795	0.00653553	0.0095957	0.0042825
0.796	0.00653706	0.00956556	0.00428341
0.797	0.00654425	0.00953241	0.00429434
0.798	0.00653043	0.00948228	0.00429526
0.799	0.00662846	0.00951876	0.00437825
0.8	0.00646455	0.00939408	0.00425418
0.801	0.00647046	0.00935451	0.00425695
0.802	0.00647193	0.00933719	0.00426367
0.803	0.00652939	0.00934434	0.00431923
0.804	0.00656932	0.00934261	0.0043552
0.805	0.0064409	0.0092463	0.00423799
0.806	0.0065086	0.00925309	0.00430419
0.807	0.0064451	0.00916468	0.00426862
0.808	0.00650781	0.00917875	0.00432435
0.809	0.00641871	0.00910919	0.00424247
0.81	0.00644072	0.0090766	0.00428505
0.811	0.00647602	0.00906306	0.00432077
0.812	0.00644901	0.00903119	0.00429511
0.813	0.00647544	0.00898476	0.00433367
0.814	0.00643466	0.00895832	0.0042994
0.815	0.00639612	0.00892921	0.00426112
0.816	0.00637448	0.0088324	0.00426442
0.817	0.00634759	0.00882072	0.00424013
0.818	0.00636185	0.00879078	0.00427117
0.819	0.0064317	0.00877441	0.00432689
0.82	0.00641721	0.00875381	0.0043143
0.821	0.00642503	0.00869515	0.00433916
0.822	0.00632759	0.0086562	0.00424598
0.823	0.00639646	0.00863229	0.00432235
0.824	0.00639388	0.00857819	0.00433139
0.825	0.00628858	0.00850449	0.00424023
0.826	0.00635898	0.00851936	0.0043022
0.827	0.00637597	0.00846721	0.00432525
0.828	0.00637721	0.00843576	0.00432344
0.829	0.00634002	0.00837901	0.00430612
0.83	0.0063714	0.00836669	0.00434155
0.831	0.0064075	0.00831897	0.00437977
0.832	0.00635679	0.00826694	0.00433675
0.833	0.00636466	0.00826789	0.00433103
0.834	0.00635352	0.00821337	0.00434932
0.835	0.00626785	0.00812582	0.00427052
0.836	0.00628727	0.00809144	0.00430209
0.837	0.00632939	0.0080606	0.00434133
0.838	0.00628882	0.00799945	0.00431055
0.839	0.00640702	0.00801429	0.00442608
0.84	0.00628164	0.00794528	0.00430718
0.841	0.00630119	0.00789375	0.00434639
0.842	0.00630209	0.00788113	0.00433725
0.843	0.00628324	0.00783395	0.00432561
0.844	0.00627758	0.0077982	0.00431511
0.845	0.00635795	0.00776854	0.00440314
0.846	0.00634236	0.00774717	0.00439993
0.847	0.00639068	0.00770437	0.00444657
0.848	0.00624428	0.00760308	0.00433356
0.849	0.00626214	0.00755779	0.00433308
0.85	0.00633614	0.00755301	0.00441517
0.851	0.00630007	0.00749703	0.00439627
0.852	0.00623041	0.00740697	0.00433578
0.853	0.00628846	0.00740757	0.00439302
0.854	0.00630101	0.00736268	0.00440948
0.855	0.00639867	0.00732532	0.00449763
0.856	0.00628777	0.00725093	0.00442421
0.857	0.00631598	0.00722733	0.0044432
0.858	0.00630347	0.00716873	0.00443426
0.859	0.0063064	0.00711129	0.00443187
0.86	0.00630914	0.00710155	0.004445
0.861	0.00629071	0.00701173	0.00442983
0.862	0.00629333	0.00698138	0.00444185
0.863	0.00629963	0.00690898	0.00446126
0.864	0.00634122	0.00689039	0.00448499
0.865	0.00635063	0.00685392	0.00449413
0.866	0.00640829	0.00680525	0.0045566
0.867	0.00634317	0.00674455	0.0045077
0.868	0.00638708	0.00669364	0.00455409
0.869	0.00630395	0.00662113	0.00448568
0.87	0.00626475	0.00657078	0.00445871
0.871	0.00640144	0.00655459	0.00457809
0.872	0.00636152	0.00650527	0.00454006
0.873	0.00637542	0.00642765	0.00454926
0.874	0.00637759	0.00640238	0.00456827
0.875	0.00628272	0.00634517	0.0044921
0.876	0.00641641	0.00627086	0.0046159
0.877	0.00646399	0.00626113	0.00465986
0.878	0.00640316	0.00617256	0.00460619
0.879	0.00644664	0.006153	0.00463266
0.88	0.00633468	0.00608128	0.00454438
0.881	0.00640549	0.00602348	0.00462508
0.882	0.00637307	0.00597025	0.00459018
0.883	0.00640776	0.00592628	0.00461736
0.884	0.00646074	0.00587874	0.00466006
0.885	0.00651408	0.005796	0.00472738
0.886	0.00640731	0.00574536	0.00461415
0.887	0.0065764	0.00570825	0.0047717
0.888	0.00657268	0.00565796	0.00477943
0.889	0.00643716	0.00558748	0.00464726
0.89	0.00649962	0.00555187	0.00471136
0.891	0.00670583	0.0055037	0.00490987
0.892	0.00666159	0.00545904	0.00484711
0.893	0.00663991	0.00536757	0.00484636
0.894	0.00658158	0.00528499	0.00478922
0.895	0.00657956	0.00526365	0.00478795
0.896	0.00665795	0.00521755	0.00485783
0.897	0.00661542	0.00514556	0.00482935
0.898	0.00675135	0.00508457	0.00493336
0.899	0.00677412	0.00500961	0.00495635
0.9	0.00683019	0.00496489	0.00500043
0.901	0.00670366	0.00488537	0.00489371
0.902	0.00674674	0.0048542	0.00492243
0.903	0.00707241	0.00483758	0.00522901
0.904	0.00680843	0.00471368	0.00498799
0.905	0.00693421	0.00468645	0.00508502
0.906	0.00699814	0.00460285	0.00515288
0.907	0.00718819	0.00458385	0.00532169
0.908	0.00718436	0.0044983	0.00530954
0.909	0.00711673	0.00442614	0.00523561
0.91	0.00721164	0.00441483	0.00530401
0.911	0.00732831	0.00433644	0.0054133
0.912	0.00740075	0.00426594	0.00546926
0.913	0.007434	0.004208	0.00549815
0.914	0.00755678	0.00416357	0.00559562
0.915	0.00756087	0.00405402	0.00558814
0.916	0.00759935	0.00400293	0.00560774
0.917	0.00764901	0.00396201	0.00565761
0.918	0.0077074	0.00387238	0.00570931
0.919	0.00777232	0.00385074	0.005732
0.92	0.00826009	0.00377339	0.00615231
0.921	0.00778406	0.00367748	0.00572585
0.922	0.00792905	0.00365562	0.0058388
0.923	0.00810303	0.00359261	0.00599585
0.924	0.00846526	0.00352747	0.00629751
0.925	0.00813586	0.00341614	0.00598003
0.926	0.00822335	0.00336333	0.00605334
0.927	0.00861204	0.00334149	0.00636631
0.928	0.00860909	0.00322928	0.00634765
0.929	0.00846058	0.00316198	0.0062187
0.93	0.00882928	0.00310336	0.00650462
0.931	0.00877995	0.00305753	0.00646291
0.932	0.00899014	0.00295792	0.00663112
0.933	0.00930857	0.00288346	0.00686795
0.934	0.00933544	0.00285917	0.00685873
0.935	0.00954083	0.00278408	0.00701476
0.936	0.00956871	0.00272676	0.00703957
0.937	0.0100159	0.00268841	0.00740445
0.938	0.0102961	0.00261188	0.00759719
0.939	0.0105006	0.0026148	0.00777413
0.94	0.0104288	0.00251542	0.00766423
0.941	0.0110147	0.00244413	0.00814611
0.942	0.0112047	0.00236702	0.00825014
0.943	0.0112774	0.0023273	0.00827677
0.944	0.012036	0.00225892	0.00889962
0.945	0.0116563	0.00217369	0.00850944
0.946	0.0122632	0.00210361	0.00896789
0.947	0.0125311	0.00209265	0.00920348
0.948	0.0129157	0.00202456	0.00947481
0.949	0.0128147	0.00194927	0.00935026
0.95	0.0137556	0.00193647	0.0100948
0.951	0.0143922	0.00187155	0.0105453
0.952	0.0147406	0.00180542	0.0107667
0.953	0.0149623	0.00170542	0.0108535
0.954	0.0154362	0.00171927	0.0112249
0.955	0.0162219	0.00166023	0.0118327
0.956	0.0165932	0.00161573	0.0120793
0.957	0.0181116	0.00160705	0.0133048
0.958	0.0183517	0.00148961	0.0133333
0.959	0.0185421	0.00146671	0.0132791
0.96	0.0202398	0.00146759	0.0147122
0.961	0.022042	0.00147002	0.0161485
0.962	0.0218302	0.00132138	0.0156825
0.963	0.023361	0.00130841	0.016902
0.964	0.0243169	0.00121022	0.0174413
0.965	0.0259318	0.0012707	0.0187628
0.966	0.0263238	0.00120969	0.0189154
0.967	0.0283426	0.0011925	0.0203139
0.968	0.0305225	0.00111809	0.021779
0.969	0.0327854	0.00117105	0.0235777
0.97	0.0355696	0.00107982	0.0255007
0.971	0.0383801	0.00111411	0.0274385
0.972	0.039454	0.00108332	0.0280108
0.973	0.0431158	0.00110249	0.0306706
0.974	0.046644	0.00101502	0.033232
0.975	0.0509254	0.000965846	0.0361721
0.976	0.0576931	0.00108305	0.041081
0.977	0.0619402	0.0011923	0.0441276
0.978	0.0672093	0.00107934	0.0479557
0.979	0.0735529	0.00103124	0.0522291
0.98	0.0790913	0.00107289	0.0560909
0.981	0.0854299	0.00118952	0.059721
0.982	0.0943527	0.0014547	0.0676054
0.983	0.102178	0.00116399	0.0728819
0.984	0.113994	0.00128128	0.0804966
0.985	0.12423	0.00151493	0.0891495
0.986	0.13644	0.00124867	0.0969216
0.987	0.155709	0.00215322	0.112615
0.988	0.169415	0.00213978	0.123386
0.989	0.17451	0.00269429	0.126494
0.99	0.201471	0.00365005	0.147674
0.991	0.215653	0.00371544	0.156608
0.992	0.232176	0.0043983	0.170548
0.993	0.246079	0.00534663	0.181302
0.994	0.273601	0.00623989	0.204549
0.995	0.288716	0.00658284	0.212767
0.996	0.315474	0.0101	0.235255
0.997	0.332434	0.0137191	0.249523
0.998	0.3455	0.0195408	0.256225
