prob	ls
0.3652	340.23
0.3648	340.29
0.3644	340.51
0.364	340.61
0.3636	340.77
0.3632	340.85
0.3628	341.0
0.3624	341.07
0.362	341.19
0.3616	341.21
0.3612	341.25
0.3608	341.49
0.3604	341.8
0.36	341.97
0.3596	341.98
0.3592	342.16
0.3588	342.34
0.3584	342.34
0.358	342.71
0.3576	342.75
0.3572	343.0
0.3568	343.09
0.3564	343.26
0.356	343.6
0.3556	343.72
0.3552	343.82
0.3548	343.95
0.3544	344.1
0.354	344.14
0.3536	344.14
0.3532	344.49
0.3528	344.55
0.3524	344.76
0.352	345.02
0.3516	345.34
0.3512	345.74
0.3508	345.83
0.3504	346.0
0.35	346.14
0.3496	346.14
0.3492	346.26
0.3488	346.44
0.3484	346.69
0.348	346.84
0.3476	346.88
0.3472	347.11
0.3468	347.24
0.3464	347.37
0.346	347.55
0.3456	347.73
0.3452	347.91
0.3448	348.1
0.3444	348.14
0.344	348.14
0.3436	348.24
0.3432	348.54
0.3428	348.75
0.3424	348.85
0.342	349.03
0.3416	349.14
0.3412	349.2
0.3408	349.24
0.3404	349.34
0.34	349.48
0.3396	349.69
0.3392	349.85
0.3388	350.0
0.3384	350.11
0.338	350.21
0.3376	350.32
0.3372	350.55
0.3368	350.75
0.3364	350.86
0.336	350.99
0.3356	351.0
0.3352	351.0
0.3348	351.24
0.3344	351.34
0.334	351.44
0.3336	351.72
0.3332	351.89
0.3328	352.0
0.3324	352.17
0.332	352.42
0.3316	352.57
0.3312	352.64
0.3308	352.96
0.3304	353.0
0.33	353.04
0.3296	353.26
0.3292	353.47
0.3288	353.66
0.3284	353.72
0.328	353.75
0.3276	353.83
0.3272	353.99
0.3268	354.14
0.3264	354.24
0.326	354.38
0.3256	354.7
0.3252	354.78
0.3248	354.98
0.3244	355.11
0.324	355.24
0.3236	355.36
0.3232	355.37
0.3228	355.59
0.3224	355.71
0.322	355.86
0.3216	355.97
0.3212	356.13
0.3208	356.14
0.3204	356.14
0.32	356.14
0.3196	356.14
0.3192	356.14
0.3188	356.14
0.3184	356.2
0.318	356.21
0.3176	356.36
0.3172	356.48
0.3168	356.49
0.3164	356.66
0.316	356.91
0.3156	356.99
0.3152	357.2
0.3148	357.47
0.3144	357.57
0.314	357.84
0.3136	358.0
0.3132	358.14
0.3128	358.3
0.3124	358.5
0.312	358.64
0.3116	358.85
0.3112	358.98
0.3108	359.12
0.3104	359.27
0.31	359.29
0.3096	359.49
0.3092	359.55
0.3088	359.64
0.3084	359.84
0.308	360.01
0.3076	360.16
0.3072	360.58
0.3068	360.69
0.3064	361.01
0.306	361.14
0.3056	361.58
0.3052	361.73
0.3048	362.1
0.3044	362.3
0.304	362.52
0.3036	362.61
0.3032	362.76
0.3028	363.09
0.3024	363.16
0.302	363.69
0.3016	364.0
0.3012	364.07
0.3008	364.44
0.3004	364.63
0.3	364.84
0.2996	365.0
0.2992	365.0
0.2988	365.0
0.2984	365.0
0.298	365.0
0.2976	365.0
0.2972	365.0
0.2968	365.06
0.2964	365.67
0.296	365.72
0.2956	365.84
0.2952	365.88
0.2948	366.15
0.2944	366.4
0.294	366.48
0.2936	366.79
0.2932	366.84
0.2928	366.89
0.2924	367.0
0.292	367.13
0.2916	367.36
0.2912	367.52
0.2908	367.82
0.2904	367.96
0.29	368.12
0.2896	368.12
0.2892	368.51
0.2888	368.87
0.2884	368.98
0.288	369.14
0.2876	369.55
0.2872	369.69
0.2868	369.85
0.2864	370.0
0.286	370.05
0.2856	370.2
0.2852	370.35
0.2848	370.4
0.2844	370.49
0.284	370.58
0.2836	370.83
0.2832	371.0
0.2828	371.13
0.2824	371.14
0.282	371.14
0.2816	371.14
0.2812	371.14
0.2808	371.14
0.2804	371.35
0.28	371.63
0.2796	371.79
0.2792	372.03
0.2788	372.14
0.2784	372.56
0.278	372.71
0.2776	372.92
0.2772	373.09
0.2768	373.14
0.2764	373.19
0.276	373.37
0.2756	373.68
0.2752	373.77
0.2748	373.98
0.2744	374.06
0.274	374.14
0.2736	374.24
0.2732	374.38
0.2728	374.55
0.2724	374.94
0.272	375.08
0.2716	375.42
0.2712	375.53
0.2708	375.85
0.2704	376.0
0.27	376.0
0.2696	376.14
0.2692	376.14
0.2688	376.31
0.2684	376.6
0.268	376.72
0.2676	376.88
0.2672	377.04
0.2668	377.13
0.2664	377.56
0.266	377.72
0.2656	378.0
0.2652	378.21
0.2648	378.36
0.2644	378.56
0.264	378.71
0.2636	378.91
0.2632	379.0
0.2628	379.0
0.2624	379.08
0.262	379.14
0.2616	379.43
0.2612	379.53
0.2608	379.87
0.2604	379.98
0.26	380.25
0.2596	380.48
0.2592	380.71
0.2588	380.78
0.2584	380.98
0.258	381.24
0.2576	381.36
0.2572	381.58
0.2568	381.75
0.2564	381.85
0.256	381.92
0.2556	382.0
0.2552	382.15
0.2548	382.42
0.2544	382.63
0.254	382.96
0.2536	383.28
0.2532	383.42
0.2528	383.48
0.2524	383.72
0.252	384.15
0.2516	384.37
0.2512	384.52
0.2508	384.65
0.2504	384.74
0.25	385.0
0.2496	385.14
0.2492	385.35
0.2488	385.5
0.2484	385.59
0.248	385.72
0.2476	385.78
0.2472	386.2
0.2468	386.36
0.2464	386.36
0.246	386.36
0.2456	386.36
0.2452	386.62
0.2448	386.62
0.2444	386.82
0.244	387.06
0.2436	387.07
0.2432	387.27
0.2428	387.79
0.2424	388.0
0.242	388.14
0.2416	388.14
0.2412	388.33
0.2408	388.42
0.2404	388.72
0.24	389.05
0.2396	389.24
0.2392	389.33
0.2388	389.47
0.2384	389.56
0.238	389.84
0.2376	389.96
0.2372	390.16
0.2368	390.48
0.2364	390.71
0.236	391.0
0.2356	391.33
0.2352	391.53
0.2348	391.68
0.2344	391.85
0.234	392.0
0.2336	392.04
0.2332	392.24
0.2328	392.37
0.2324	392.55
0.232	392.85
0.2316	392.99
0.2312	393.22
0.2308	393.36
0.2304	393.53
0.23	393.72
0.2296	394.0
0.2292	394.09
0.2288	394.14
0.2284	394.37
0.228	394.68
0.2276	395.0
0.2272	395.12
0.2268	395.14
0.2264	395.26
0.226	395.71
0.2256	395.89
0.2252	395.98
0.2248	396.0
0.2244	396.0
0.224	396.11
0.2236	396.21
0.2232	396.5
0.2228	396.62
0.2224	396.75
0.222	397.0
0.2216	397.0
0.2212	397.14
0.2208	397.26
0.2204	397.47
0.22	397.74
0.2196	397.98
0.2192	398.24
0.2188	398.55
0.2184	398.69
0.218	398.85
0.2176	399.0
0.2172	399.31
0.2168	399.5
0.2164	399.59
0.216	399.92
0.2156	400.14
0.2152	400.49
0.2148	400.58
0.2144	400.91
0.214	401.12
0.2136	401.14
0.2132	401.29
0.2128	401.57
0.2124	401.86
0.212	402.1
0.2116	402.22
0.2112	402.41
0.2108	402.66
0.2104	402.77
0.21	403.24
0.2096	403.36
0.2092	403.59
0.2088	403.62
0.2084	403.75
0.208	403.85
0.2076	404.0
0.2072	404.0
0.2068	404.0
0.2064	404.0
0.206	404.0
0.2056	404.0
0.2052	404.0
0.2048	404.0
0.2044	404.0
0.204	404.14
0.2036	404.51
0.2032	404.7
0.2028	404.88
0.2024	405.21
0.202	405.21
0.2016	405.45
0.2012	405.68
0.2008	405.94
0.2004	406.0
0.2	406.03
0.1996	406.21
0.1992	406.49
0.1988	406.71
0.1984	406.81
0.198	406.84
0.1976	406.94
0.1972	407.29
0.1968	407.4
0.1964	407.79
0.196	408.03
0.1956	408.17
0.1952	408.44
0.1948	408.8
0.1944	409.12
0.194	409.4
0.1936	409.62
0.1932	410.11
0.1928	410.49
0.1924	410.76
0.192	411.0
0.1916	411.14
0.1912	411.2
0.1908	411.41
0.1904	411.65
0.19	411.98
0.1896	412.35
0.1892	412.48
0.1888	412.74
0.1884	412.98
0.188	413.14
0.1876	413.61
0.1872	413.74
0.1868	413.91
0.1864	414.23
0.186	414.42
0.1856	414.69
0.1852	414.88
0.1848	415.23
0.1844	415.82
0.184	416.02
0.1836	416.29
0.1832	416.52
0.1828	416.78
0.1824	416.98
0.182	417.14
0.1816	417.46
0.1812	417.89
0.1808	418.06
0.1804	418.14
0.18	418.36
0.1796	418.59
0.1792	418.8
0.1788	419.0
0.1784	419.0
0.178	419.14
0.1776	419.5
0.1772	419.68
0.1768	419.83
0.1764	420.21
0.176	420.47
0.1756	420.65
0.1752	420.8
0.1748	421.0
0.1744	421.21
0.174	421.83
0.1736	422.1
0.1732	422.32
0.1728	422.49
0.1724	422.77
0.172	422.89
0.1716	423.28
0.1712	423.58
0.1708	423.71
0.1704	423.99
0.17	424.0
0.1696	424.32
0.1692	424.43
0.1688	424.65
0.1684	424.98
0.168	425.65
0.1676	426.08
0.1672	426.44
0.1668	426.98
0.1664	427.27
0.166	427.47
0.1656	427.72
0.1652	428.19
0.1648	428.71
0.1644	429.0
0.164	429.13
0.1636	429.19
0.1632	429.52
0.1628	429.84
0.1624	430.14
0.162	430.21
0.1616	430.47
0.1612	430.76
0.1608	431.0
0.1604	431.35
0.16	431.85
0.1596	432.22
0.1592	432.44
0.1588	432.7
0.1584	432.88
0.158	433.04
0.1576	433.14
0.1572	433.23
0.1568	433.55
0.1564	433.9
0.156	434.14
0.1556	434.37
0.1552	434.49
0.1548	434.65
0.1544	434.89
0.154	435.0
0.1536	435.33
0.1532	435.48
0.1528	435.85
0.1524	435.94
0.152	436.0
0.1516	436.0
0.1512	436.19
0.1508	436.3
0.1504	436.55
0.15	436.77
0.1496	437.0
0.1492	437.06
0.1488	437.19
0.1484	437.55
0.148	437.83
0.1476	438.0
0.1472	438.24
0.1468	438.71
0.1464	439.02
0.146	439.26
0.1456	439.45
0.1452	439.65
0.1448	439.91
0.1444	440.06
0.144	440.23
0.1436	440.43
0.1432	440.71
0.1428	441.08
0.1424	441.57
0.142	441.61
0.1416	441.87
0.1412	442.13
0.1408	442.36
0.1404	442.65
0.14	442.97
0.1396	443.14
0.1392	443.86
0.1388	444.0
0.1384	444.0
0.138	444.0
0.1376	444.29
0.1372	444.61
0.1368	445.0
0.1364	445.16
0.136	445.49
0.1356	445.97
0.1352	446.6
0.1348	446.71
0.1344	446.71
0.134	446.8
0.1336	447.17
0.1332	447.73
0.1328	447.85
0.1324	448.02
0.132	448.22
0.1316	448.61
0.1312	448.81
0.1308	449.14
0.1304	449.14
0.13	449.56
0.1296	449.72
0.1292	450.0
0.1288	450.39
0.1284	450.72
0.128	451.14
0.1276	451.41
0.1272	451.48
0.1268	451.91
0.1264	451.98
0.126	452.19
0.1256	452.61
0.1252	452.98
0.1248	453.33
0.1244	453.74
0.124	454.0
0.1236	454.23
0.1232	454.73
0.1228	454.88
0.1224	454.99
0.122	455.31
0.1216	455.55
0.1212	455.7
0.1208	456.04
0.1204	456.91
0.12	457.0
0.1196	457.21
0.1192	457.54
0.1188	458.14
0.1184	458.46
0.118	458.85
0.1176	459.0
0.1172	459.3
0.1168	459.43
0.1164	459.71
0.116	460.27
0.1156	460.62
0.1152	460.91
0.1148	461.24
0.1144	461.42
0.114	461.71
0.1136	462.32
0.1132	463.26
0.1128	463.5
0.1124	464.32
0.112	464.73
0.1116	465.0
0.1112	465.24
0.1108	465.45
0.1104	465.91
0.11	466.43
0.1096	466.98
0.1092	467.36
0.1088	467.66
0.1084	467.84
0.108	468.26
0.1076	468.5
0.1072	468.88
0.1068	469.66
0.1064	469.93
0.106	470.0
0.1056	470.28
0.1052	470.48
0.1048	470.89
0.1044	471.21
0.104	471.67
0.1036	472.0
0.1032	472.27
0.1028	473.03
0.1024	473.71
0.102	474.04
0.1016	474.24
0.1012	474.33
0.1008	475.37
0.1004	475.67
0.1	476.09
0.0996	476.7
0.0992	477.0
0.0988	477.0
0.0984	477.0
0.098	477.02
0.0976	477.55
0.0972	477.84
0.0968	478.45
0.0964	478.84
0.096	479.55
0.0956	480.0
0.0952	480.49
0.0948	480.91
0.0944	481.0
0.094	481.31
0.0936	482.42
0.0932	482.78
0.0928	482.89
0.0924	483.16
0.092	483.45
0.0916	483.81
0.0912	484.14
0.0908	484.6
0.0904	484.95
0.09	485.49
0.0896	486.0
0.0892	486.42
0.0888	487.24
0.0884	487.98
0.088	489.04
0.0876	489.98
0.0872	490.38
0.0868	490.75
0.0864	491.0
0.086	491.12
0.0856	491.2
0.0852	491.42
0.0848	492.06
0.0844	492.75
0.084	492.91
0.0836	493.0
0.0832	493.32
0.0828	493.4
0.0824	493.77
0.082	494.23
0.0816	494.94
0.0812	495.59
0.0808	496.05
0.0804	497.0
0.08	497.14
0.0796	498.0
0.0792	498.23
0.0788	498.76
0.0784	499.33
0.078	499.84
0.0776	500.55
0.0772	501.04
0.0768	501.58
0.0764	501.77
0.076	502.92
0.0756	503.55
0.0752	503.93
0.0748	504.05
0.0744	504.85
0.074	505.4
0.0736	506.74
0.0732	507.14
0.0728	507.86
0.0724	508.01
0.072	508.26
0.0716	508.76
0.0712	509.8
0.0708	510.76
0.0704	510.93
0.07	511.27
0.0696	512.0
0.0692	512.34
0.0688	513.0
0.0684	513.48
0.068	513.8
0.0676	515.14
0.0672	516.0
0.0668	516.65
0.0664	517.35
0.066	518.0
0.0656	518.8
0.0652	519.14
0.0648	519.89
0.0644	520.14
0.064	521.52
0.0636	522.0
0.0632	522.4
0.0628	523.18
0.0624	523.5
0.062	524.88
0.0616	526.31
0.0612	527.24
0.0608	527.9
0.0604	528.27
0.06	528.77
0.0596	529.88
0.0592	530.28
0.0588	530.57
0.0584	530.81
0.058	531.95
0.0576	532.27
0.0572	532.83
0.0568	533.14
0.0564	533.5
0.056	534.2
0.0556	534.99
0.0552	535.61
0.0548	536.4
0.0544	537.29
0.054	537.65
0.0536	539.42
0.0532	540.39
0.0528	541.74
0.0524	542.54
0.052	543.45
0.0516	544.43
0.0512	545.0
0.0508	546.05
0.0504	547.1
0.05	547.77
0.0496	548.61
0.0492	549.75
0.0488	550.77
0.0484	551.45
0.048	551.67
0.0476	552.32
0.0472	553.57
0.0468	554.16
0.0464	555.12
0.046	557.13
0.0456	557.78
0.0452	557.96
0.0448	558.94
0.0444	559.23
0.044	561.45
0.0436	563.29
0.0432	564.07
0.0428	564.47
0.0424	566.24
0.042	566.53
0.0416	567.41
0.0412	568.73
0.0408	570.49
0.0404	570.84
0.04	572.39
0.0396	573.43
0.0392	574.25
0.0388	574.75
0.0384	575.91
0.038	577.96
0.0376	578.34
0.0372	579.11
0.0368	579.39
0.0364	580.54
0.036	581.85
0.0356	582.25
0.0352	583.88
0.0348	584.85
0.0344	586.36
0.034	587.3
0.0336	589.24
0.0332	590.78
0.0328	593.33
0.0324	594.92
0.032	595.98
0.0316	596.55
0.0312	598.2
0.0308	599.37
0.0304	601.58
0.03	602.87
0.0296	604.23
0.0292	606.74
0.0288	608.67
0.0284	610.45
0.028	612.43
0.0276	613.15
0.0272	615.61
0.0268	617.27
0.0264	620.37
0.026	622.63
0.0256	624.35
0.0252	628.15
0.0248	628.69
0.0244	631.32
0.024	632.97
0.0236	635.05
0.0232	639.1
0.0228	641.27
0.0224	643.18
0.022	645.25
0.0216	647.23
0.0212	648.82
0.0208	650.17
0.0204	654.05
0.02	656.15
0.0196	658.27
0.0192	659.96
0.0188	663.47
0.0184	665.8
0.018	669.04
0.0176	673.45
0.0172	675.49
0.0168	676.89
0.0164	679.19
0.016	683.93
0.0156	684.97
0.0152	687.63
0.0148	691.8
0.0144	693.9
0.014	698.91
0.0136	702.11
0.0132	703.67
0.0128	705.14
0.0124	709.55
0.012	711.7
0.0116	715.23
0.0112	719.42
0.0108	724.01
0.0104	731.26
0.01	735.7
0.00960000000004	739.16
0.00920000000004	743.0
0.00880000000004	746.43
0.00840000000004	752.32
0.00800000000004	761.51
0.00760000000004	763.06
0.00720000000004	766.81
0.00680000000004	772.55
0.00640000000004	777.87
0.00600000000004	784.77
0.00560000000004	790.22
0.00520000000004	794.11
0.00480000000004	797.51
0.00440000000004	804.04
0.00400000000004	810.16
0.00360000000004	821.16
0.00320000000004	825.92
0.00280000000004	835.16
0.00240000000004	839.85
0.00200000000004	848.06
0.00160000000004	865.29
0.00120000000004	876.53
0.000800000000045	892.28
0.000400000000045	902.91
4.48678637646e-14	936.83
-0.000399999999955	957.04
