prob	ls
0.4284	249.32
0.428	249.4
0.4276	249.61
0.4272	249.77
0.4268	249.93
0.4264	250.08
0.426	250.26
0.4256	250.46
0.4252	250.58
0.4248	250.73
0.4244	250.84
0.424	250.95
0.4236	251.0
0.4232	251.14
0.4228	251.29
0.4224	251.45
0.422	251.63
0.4216	251.72
0.4212	251.94
0.4208	252.05
0.4204	252.09
0.42	252.24
0.4196	252.32
0.4192	252.43
0.4188	252.61
0.4184	252.64
0.418	252.67
0.4176	252.85
0.4172	253.06
0.4168	253.25
0.4164	253.41
0.416	253.55
0.4156	253.65
0.4152	253.76
0.4148	254.0
0.4144	254.16
0.414	254.34
0.4136	254.41
0.4132	254.56
0.4128	254.67
0.4124	254.79
0.412	255.06
0.4116	255.15
0.4112	255.38
0.4108	255.6
0.4104	255.68
0.41	255.78
0.4096	255.93
0.4092	256.0
0.4088	256.09
0.4084	256.22
0.408	256.35
0.4076	256.48
0.4072	256.72
0.4068	257.0
0.4064	257.29
0.406	257.39
0.4056	257.52
0.4052	257.6
0.4048	257.8
0.4044	257.97
0.404	258.0
0.4036	258.05
0.4032	258.13
0.4028	258.34
0.4024	258.45
0.402	258.5
0.4016	258.71
0.4012	258.77
0.4008	258.87
0.4004	259.0
0.4	259.17
0.3996	259.23
0.3992	259.41
0.3988	259.56
0.3984	259.74
0.398	259.89
0.3976	259.96
0.3972	260.0
0.3968	260.0
0.3964	260.19
0.396	260.32
0.3956	260.44
0.3952	260.62
0.3948	260.71
0.3944	261.02
0.394	261.21
0.3936	261.3
0.3932	261.36
0.3928	261.39
0.3924	261.61
0.392	261.72
0.3916	261.8
0.3912	261.89
0.3908	262.07
0.3904	262.12
0.39	262.21
0.3896	262.37
0.3892	262.4
0.3888	262.65
0.3884	262.73
0.388	262.8
0.3876	262.9
0.3872	263.12
0.3868	263.3
0.3864	263.48
0.386	263.62
0.3856	263.77
0.3852	263.88
0.3848	264.08
0.3844	264.24
0.384	264.36
0.3836	264.57
0.3832	264.66
0.3828	264.77
0.3824	265.01
0.382	265.27
0.3816	265.37
0.3812	265.49
0.3808	265.65
0.3804	265.76
0.38	265.82
0.3796	266.03
0.3792	266.14
0.3788	266.47
0.3784	266.6
0.378	266.75
0.3776	267.0
0.3772	267.06
0.3768	267.17
0.3764	267.28
0.376	267.35
0.3756	267.62
0.3752	267.74
0.3748	267.84
0.3744	268.07
0.374	268.22
0.3736	268.32
0.3732	268.43
0.3728	268.48
0.3724	268.55
0.372	268.68
0.3716	268.9
0.3712	269.15
0.3708	269.28
0.3704	269.41
0.37	269.63
0.3696	269.72
0.3692	269.78
0.3688	270.0
0.3684	270.0
0.368	270.07
0.3676	270.22
0.3672	270.27
0.3668	270.68
0.3664	270.74
0.366	270.86
0.3656	271.0
